Krystofovy Hamry Wind Farm Czech Republic,Czech Republic,Operating Fully,50.4425,13.1434,42,"Ridge of Erzgebirge (Ore Mountains) Krystofovy Hamry, Ustecky, Czech Republic",Farmland,21,102,,Please Select,ecoenerg Windkraft,,,eab-Energy Germany,ecoenerg Windkraft GmbH & Co. KG Freiberg,,,http://www.eab-energy.eu/en/Portaldata/1/Resources/downloads/Selected_References_112010.pdf
Anholt Wind Farm Denmark,Denmark,Operating Fully,56.603,11.209,399.6,"15 km from shore,Between Djursland and the island of Anholt in the Kattegat, Central Jutland, Denmark",Offshore,111,,4,National Grid,DONG Energy,50,,MT Hojgaard,DONG Energy,,,http://www.dongenergy.com/anholt/en/Pages/Index.aspx   http://www.dongenergy.com/anholt/EN/Projektet1/Pages/default.aspx
Horns Rev I Wind Farm Denmark,Denmark,Operating Fully,55.486,7.84,160,"15 km / 10 miles off the westernmost point of Denmark, Blåvands Hu, Central Jutland, Denmark",Offshore,80,600,4,National Grid,Vattenfall,60,,,Vattenfall,,,http://www.dongenergy.com/hornsrev/DA/Pages/index_DA.aspx
Horns Rev II Wind Farm Denmark,Denmark,Operating Fully,55.6,7.5825,209.3,"32 km off the westernmost point of Denmark, Blåvands Hu, Central Jutland, Denmark",Offshore,91,800,4,National Grid,DONG Energy,100,,"Energinet.dk, Aarsleff Bilfinger Berger Joint Venture (ABJV), Bladt Industries, Visser Smit Hanab/Global Marine, Nexans, Siemens, A2SEA, Semco Maritime, Esbjerg Havn",DONG Energy,,,http://www.dongenergy.com/Hornsrev2/EN/Pages/index.aspx
Middelgrunden Wind Farm Denmark,Denmark,Operating Fully,55.691,12.6705,40,"4.7 km of the shore of Copenhagen, Denmark",Offshore,20,89,4,National Grid,Copenhagen Energy (municipal utility company),50,,,Copenhagen Energy (municipal utility company),,,http://www.middelgrunden.dk/middelgrunden/sites/default/files/public/file/Location.pdf
Nysted (Rodsand I) Wind Farm Denmark,Denmark,Operating Fully,54.54,11.715,166,"Lollan, Zealand, Denmark",Please Select,72,570,4,Please Select,DONG Energy,42.75,,,DONG Energy,,,http://www.eon.dk/Om-EON/Om-energi/Om-Rodsand-2/
Rodsand II Wind Farm Denmark,Denmark,Operating Fully,54.5228,11.5447,207,"Lollan, Zealand, Denmark",Offshore,90,,4,National Grid,E.ON,100,,"Bladt Industries, Deme, Aarsleff, Bilfinger Berger, NSW, Siemens, A2SEA",E.ON,,,http://www.eon.dk/Om-EON/Om-energi/Om-Rodsand-2/
Zafarana Wind Farm Egypt,Egypt,Operating Fully,29.2392,32.5983,550,"North of Zafarana, As Suways, Egypt",Desert,700,,,National Grid,Ministry of Electricity New & Renewable Energy Authority (NREA),100,Government,,New & Renewable Energy Authority (NREA),,,http://www.nrea.gov.eg/annual%20report/ANNUAL_EN_2011_2012.pdf  (Also 2012-13)
Esivere Wind Farm Estonia,Estonia,Operating Fully,58.631,23.5277,8,"Esivere, Hanila Parish, Laane, Estonia",Please Select,4,,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia (Roheline Ring Tuulepargid OU),,,http://www.4energia.ee/en/projects/esivere-wind-park/
Pakri Wind Farm Estonia,Estonia,Operating Fully,59.3806,24.0568,18.4,"Paldiski, Harju, Estonia",Please Select,8,53,,National Grid,,,,,4 Energia (Pakri Tuulepark),,,http://www.energybulletin.net/node/4031
Tooma Wind Farm Estonia,Estonia,Operating Fully,58.6211,23.5439,16,"Esivere, Hanila Parish, Laane, Estonia",Forest,8,44.8,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia (Tooma Tuulepargid OU),,,http://www.4energia.ee/en/projects/tooma-wind-farm/
Vanakula Wind Farm Estonia,Estonia,Operating Fully,59.14176,23.5795,9,"Vanakula, Noarootsi Parish, Laane, Estonia",Forest,3,24,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia (Vanakula Tuulepargid OU),,,http://www.4energia.ee/en/projects/vanakula-wind-farm/
Virtsu I Wind Farm Estonia,Estonia,Operating Fully,58.5639,23.5086,1.2,"Virtsu, Hanila Parish, Laane, Estonia",Forest,,3.4,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia,,,http://www.4energia.ee/en/projects/virtsu-i-wind-farm/
Virtsu II Wind Farm Estonia,Estonia,Operating Fully,58.5896,23.5303,6.9,"Virtsu, Hanila Parish, Laane, Estonia",Forest,3,16.2,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia (Roheline Ring Tuulepargid OU),,,http://www.4energia.ee/en/projects/virtsu-ii-wind-farm/
Virtsu III Wind Farm Estonia,Estonia,Operating Fully,58.5663,23.5327,6.9,"Virtsu, Hanila Parish, Laane, Estonia",Forest,3,18,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia (Roheline Ring Tuulepargid OU),,,http://www.4energia.ee/en/projects/virtsu-ii-wind-farm/
Viru-Nigula Wind Farm Estonia,Estonia,Operating Fully,59.4427,26.7654,24,"Tuukri, Viru-Nigula Parish, Laane-Viru, Estonia",Farmland,8,64.4,,Please Select,Vardar Eurus AS (a Norwegian power company),25,Private,,4 Energia (Viru-Nigula Tuulepargid OU),,,http://www.4energia.ee/en/projects/viru-nigula-wind-farm/
Ablaincourt Pressoir Wind Farm France,France,Please Select,49.8433,2.8017,10,"Ablaincourt-Pressoir, Somme, France",Please Select,5,21.4,,Please Select,MAÏA EOLIS,100,,,MAÏA EOLIS,,,
Ally Mercoeur Wind Farm France,France,Please Select,45.17330928,3.300619125,39,"Moulins de Bessadous, Moulins de Monteil, Moulins de Verseilles, Merc�?ur, Haut-Loire",Please Select,26,81,,Please Select,Boralex S.A.S,,,Sofiva,Boralex S.A.S.,,,http://www.boralex.com/en/sites/
Ambon Wind Farm France,France,Please Select,47.5798,-2.5413,10.02,"Ambon, Morbihan, France",Please Select,6,22,,Please Select,Société Nationale d'Electricité et de Thermique (SNET),100,,,Société Nationale d'Electricité et de Thermique (SNET),,,http://www.thewindpower.net/wind-farm-463-ambon-ecotecnia-nd.php
Amélécourt Wind Farm France,France,Please Select,48.85,6.47,12.5,"Amélécourt, Moselle, France",Please Select,5,26,,Please Select,IBERDROLA RENOVABLES,100,,,IBERDROLA RENOVABLES,,,http://www.thewindpower.net/wind-farm-469-am-l-court-nordex-n90-2500.php
Anoux Wind Farm France,France,Please Select,49.27,5.89,10,"Anoux, Saint Saumon, Meurthe-et-Moselle, France",Please Select,5,21,,Please Select,MAÏA EOLIS,100,,,MAÏA EOLIS,,,http://www.thewindpower.net/wind-farm-3962-anoux-saint-saumont-repower-nd.php
Argonne Wind Farm France,France,Please Select,48.97,4.8,16.15,"Epense, Noirlieu, Dommartin Varimont, Marne, France",Please Select,19,33,,Please Select,Française d’Eoliennes,100,,,Française d’Eoliennes,,,http://www.thewindpower.net/wind-farm-47-epense-argonne-gamesa-g58-850.php
Assigny Wind Farm France,France,Please Select,49.99,1.28,12,"Assigny, Seine-Maritime, France",Please Select,6,26,,Please Select,Energieteam,100,,,Energieteam,,,http://www.thewindpower.net/wind-farm-73-assigny-enercon-e66-2000.php
Aumelas WInd Farm France,France,Please Select,43.53386493,3.624801636,22,"Aubemas, France",Please Select,11,51,,Please Select,EDF-EN,,,EDF-EN,EDF-EN,,,http://www.thewindpower.net/wind-farm-278-aumelas-repower-mm70.php
Aupiac Wind Farm France,France,Please Select,43.78,2.91,0.5,"Camarès, Aveyron, France",Please Select,2,1,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-567-aupiac-vergnet-nd.php
Avignonet Lauragrais Wind Farm France,France,Please Select,43.37,1.8,12,"Avignonet, Avignonet, Haute-Garonne, France",Please Select,12,27,,Please Select,"Boralex, Boralex",100,,,"Boralex, Boralex",,,http://www.thewindpower.net/wind-farm-6-avignonet-nordex-n50-800.php
Ayssènes Le Truel Wind Farm France,France,Please Select,44.09,2.73,12,"Le Truel, Ayssènes, Aveyron, France",Please Select,8,27,,Please Select,EDP Renováveis,100,,,EDP Renováveis,,,http://www.thewindpower.net/wind-farm-4002-le-truel-ayss-nes-acciona-nd.php
Bambesch Wind Farm France,France,Please Select,49.1,6.58,12,"Bambiderstroff, Longeville les St Avold, Moselle, France",Please Select,6,25,,Please Select,Séchilienne-Sidec,100,,,Séchilienne-Sidec,,,http://www.thewindpower.net/wind-farm-584-bambesch-gamesa-g80-2000.php
Bazoches les Gallerandes Wind Farm France,France,Please Select,48.15,2,12,"Bazoches les Gallerandes, Loiret, France",Please Select,6,25,,Please Select,SAMEOLE,100,,,SAMEOLE,,,http://www.thewindpower.net/wind-farm-572-la-briere-vestas-nd.php
Beaucaire Wind Farm France,France,Please Select,43.81,4.64,11.5,"Beaucaire, Gard, France",Please Select,5,27,,Please Select,Compagnie Nationale du Rhône (CNR),100,,,Compagnie Nationale du Rhône (CNR),,,http://www.thewindpower.net/wind-farm-175-beaucaire-nordex-n90-2300.php
Beaufou Wind Farm France,France,Please Select,46.808,-1.5523,12,"Beaufou, Vendée, France",Please Select,6,25,,Please Select,Energieteam,100,,,Energieteam,,,http://www.thewindpower.net/wind-farm-456-beaufou-enercon-e70-e4.php
Beauregard Wind Farm France,France,Please Select,48.8249,5.258,12,"Rumont, Meuse, France",Please Select,6,25,,Please Select,EDP Renováveis,100,,,EDP Renováveis,,,http://www.thewindpower.net/wind-farm-588-beauregard-repower-mm82.php
Beausemblant Wind Farm France,France,Please Select,45.21,4.86,16,"Beausemblant, Drôme, France",Please Select,8,35,,Please Select,VSB énergies nouvelles,100,,,VSB énergies nouvelles,,,http://www.thewindpower.net/wind-farm-447-beausemblant-vestas-v80-2000.php
Beauséjour Wind Farm France,France,Please Select,47.48,-1.24,10,"Pannecé, Loire-Atlantique, France",Please Select,5,21,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-5279-beaus-jour-vestas-nd.php
Bel Air Wind Farm France,France,Please Select,46.7867,-1.6846,8,"Maché, Vendée, France",Please Select,4,17,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-283-bel-air-gamesa-g90-2000.php
Benet Wind Farm France,France,Please Select,46.3869,-0.5482,11.5,"Benet, Vendée, France",Please Select,5,24,,Please Select,Syndicat Départemental d’Energie et d’Equipement de la Vendée (SyDEV / REVe),100,,,Syndicat Départemental d’Energie et d’Equipement de la Vendée (SyDEV / REVe),,,http://www.thewindpower.net/wind-farm-434-princay-nordex-n90-2300.php
Bernay Saint Martin Wind Farm France,France,Please Select,46.086,-0.6554,12,"Bernay Saint Martin, Charente-Maritime, France",Please Select,8,25,,Please Select,Française d’Eoliennes,100,,,Française d’Eoliennes,,,http://www.thewindpower.net/wind-farm-409-bernay-saint-martin-repower-md77.php
Bois Bigot Wind Farm France,France,Please Select,48.3391,1.6798,9.2,"Boisville la Saint Père, Eure-et-Loir, France",Please Select,4,19,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-49-bois-bigot-nordex-n90-2300.php
Bois Lislet Wind Farm France,France,Please Select,49.6964,4.0181,5,"Lislet, Aisne, France",Please Select,2,11,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-577-bois-lislet-nordex-n90-2500.php
Bois Louis Wind Farm France,France,Please Select,47.9998,1.6089,11.5,"Tournoisis, Loiret, France",Please Select,5,24,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-581-bois-louis-nordex-n90-2300.php
Bois de l’Arche Wind Farm France,France,Please Select,48.2899,1.6437,11.5,"Beauvilliers, Eure-et-Loir, France",Please Select,5,24,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-50-bois-de-l-146-arche-nordex-n90-2300.php
Bollène Wind Farm France,France,Please Select,44.28,4.75,6.9,"Bollène, Vaucluse, France",Please Select,3,14,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-5274-boll-ne-nordex-nd.php
Bonneuil Wind Farm France,France,Please Select,49.68,2.23,12,"Bonneuil, Oise, France",Please Select,5,25.6,,Please Select,EPURON,100,,,EPURON,,,
Bonneval Wind Farm France,France,Please Select,48.1994,1.4185,12,"Bonneval, Eure-et-Loir, France",Please Select,6,25,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-215-bonneval-vestas-v80-2000.php
Bornes de Cerqueux Wind Farm France,France,Please Select,47.97,1.6,11.5,"Epieds en Beauce, Tournoisis, Loiret, France",Please Select,5,24,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-583-bornes-de-cerqueux-nordex-n90-2300.php
Bougainville Wind Farm France,France,Please Select,49.8495,2.0341,12,"Bougainville, Somme, France",Please Select,6,26,,Please Select,ENERTRAG,100,,,ENERTRAG,,,http://www.thewindpower.net/wind-farm-229-bougainville-enercon-e66-2000.php
Bouin Wind Farm France,France,Please Select,46.9523,-2.0537,19.5,"Bouin, Bouin, Vendée, France",Please Select,8,41,,Please Select,"EDF Energies Nouvelles, Syndicat Départemental d’Energie et d’Equipement de la Vendée (SyDEV / REVe)",100,,,"EDF Energies Nouvelles, Syndicat Départemental d’Energie et d’Equipement de la Vendée (SyDEV / REVe)",,,http://www.thewindpower.net/wind-farm-1-bouin-nordex-n80-2400.php
Bourbriac Wind Farm France,France,Please Select,48.4731,-3.1868,10,"Bourbriac, Cotes-d'Armor, France",Please Select,5,22,,Please Select,EDP Renováveis,100,,,EDP Renováveis,,,http://www.thewindpower.net/wind-farm-2780-bourbriac-vestas-v90-2000.php
Brachy Wind Farm France,France,Please Select,49.811,0.9345,12,"Brachy, Seine-Maritime, France",Please Select,5,26,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-225-brachy-nordex-n80-2400.php
Brem sur Mer Wind Farm France,France,Please Select,46.6204,-1.7812,4.25,"Brem sur Mer, Vendée, France",Please Select,5,9,,Please Select,La Compagnie du Vent / GDF SUEZ,100,,,La Compagnie du Vent / GDF SUEZ,,,http://www.thewindpower.net/wind-farm-194-la-nisandi-re-gamesa-g58-850.php
Buchfeld Wind Farm France,France,Please Select,49.1694,6.5175,10,"Boulay Moselle, Moselle, France",Please Select,4,21,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-585-buchfeld-nordex-n90-2500.php
Butte Saint Liphard Wind Farm France,France,Please Select,48.22,1.89,10,"Janville, Oinville St Liphard, Eure-et-Loir, France",Please Select,4,21,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-76-butte-saint-liphard-nordex-n90-2500.php
Calanhel Wind Farm France,France,Please Select,48.45,-3.49,9.35,"Calanhel, Lohuec, Cotes-d'Armor, France",Please Select,11,20,,Please Select,EDP Renováveis,100,,,EDP Renováveis,,,http://www.thewindpower.net/wind-farm-4071-la-lande-du-vieux-pav-gamesa-g58-850.php
Campagnes Wind Farm France,France,Please Select,50.28,2.24,8.35,"Boubers sur Canche, Pas-de-Calais, France",Please Select,5,18,,Please Select,La Compagnie du Vent / GDF SUEZ,100,,,La Compagnie du Vent / GDF SUEZ,,,http://www.thewindpower.net/wind-farm-395-campagnes-ecotecnia-80-1.6.php
Carreau Wind Farm France,France,Please Select,48.0909,1.7224,9.2,"Terminiers, Eure-et-Loir, France",Please Select,4,19,,Please Select,ERG Renew / Enerfrance,100,,,ERG Renew / Enerfrance,,,http://www.thewindpower.net/wind-farm-78-le-carreau-nordex-n90-2300.php
Carrière Saint Martin Wind Farm France,France,Please Select,49.9,3.5,30,"Séry les Mézières, Aisne, France",Please Select,15,70,,Please Select,EOLE-RES,100,,,EOLE-RES,,,http://www.thewindpower.net/wind-farm-3981-sery-nd-nd.php
Cast Wind Farm France,France,Please Select,48.16,-4.14,20,"Cast, Finistère, France",Please Select,8,44,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-56-cast-nordex-n80-2500.php
Castanet Wind Farm France,France,Please Select,43.66,2.91,13.8,"Castanet le Haut, Hérault, France",Please Select,6,32,,Please Select,EDF Energies Nouvelles,100,,,EDF Energies Nouvelles,,,http://www.thewindpower.net/wind-farm-451-castanet-le-haut-enercon-e70-2300.php
Castelnau Pegayrols Wind Farm France,France,Please Select,44.16,2.89,29.9,"Castelnau Pegayrols, Aveyron, France",Please Select,13,65,,Please Select,THEOLA / VENTURA,100,,,THEOLA / VENTURA,,,http://www.thewindpower.net/wind-farm-568-castelnau-pegayrols-enercon-e70-2300.php
Cham de Cham Longe Wind Farm France,France,Please Select,44.67,4,18,"Saint Etienne de Lugdarès, Astet, Cham de Longe, Ardèche, France",Please Select,12,39,,Please Select,Boralex,100,,,Boralex,,,http://www.thewindpower.net/wind-farm-205-la-montagne-ard-choise-ge-1.5s.php
Champ Besnard Wind Farm France,France,Please Select,48.1341,1.8888,9.2,"Santilly, Eure-et-Loir, France",Please Select,4,19,,Please Select,JP Energie Environnement (JPEE ),100,,,JP Energie Environnement (JPEE ),,,http://www.thewindpower.net/wind-farm-77-champ-besnard-nordex-n90-2300.php
Champfleury Wind Farm France,France,Please Select,48.63,4.05,12,"Champfleury, Aube, France",Please Select,6,24,,Please Select,EOLFI,100,,,EOLFI,,,http://www.thewindpower.net/wind-farm-46-champfleury-repower-mm82.php
Chantereine Ménaucourt Wind Farm France,France,Please Select,48.6511,5.3551,16,"Ménaucourt, Meuse, France",Please Select,8,25,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-3347-chanteraine-m-naucourt-gamesa-g90-2000.php
Chapelle Vallon Wind Farm France,France,Please Select,48.42,4.05,24,"Val d’Eole, Chapelle d’Eole, Aube, France",Please Select,12,49,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-164-chapelle-vallon-repower-mm82.php
Chaudeyrac Wind Farm France,France,Please Select,44.66,3.76,1.7,"Chaudeyrac, Lozère, France",Please Select,2,3,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-286-chaudeyrac-gamesa-g58-850.php
Chemin d'Ablis Wind Farm France,France,Please Select,48.33223022,1.862182617,52,"Chemin d'Ablis, Eure et Loir, Centre, France",Please Select,26,111,,Please Select,EDF-EN,,,EDF-EN,EDF-EN,,,http://energy.edf.com/edf-fr-accueil/edf-and-power-generation/wind-power/projects-and-completed-structures-602322.html
Chemin de Tuleras Wind Farm France,France,Please Select,48.66,1.44,12,"Villemeux sur Eure, Le Boullay Thierry, Eure-et-Loir, France",Please Select,6,25,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-80-chemin-de-tuleras-enercon-e66-2000.php
Chemin des Haguenets Wind Farm France,France,Please Select,49.4496,2.3038,28,"Litz et Rémérangles, Oise, France",Please Select,14,61,,Please Select,La Compagnie du Vent / GDF SUEZ,100,,,La Compagnie du Vent / GDF SUEZ,,,http://www.thewindpower.net/wind-farm-404-chemin-des-haguenets-repower-mm92.php
Chicheboville Wind Farm France,France,Please Select,49.1,-0.23,12,"Chicheboville, Conteville, Calvados, France",Please Select,8,25,,Please Select,,100,,,,,,http://www.thewindpower.net/wind-farm-207-chicheboville-ge-1.5sl.php
Chépy Wind Farm France,France,Please Select,50.0656,1.627,4,"Chépy, Somme, France",Please Select,2,8,,Please Select,InnoVent,100,,,InnoVent,,,http://www.thewindpower.net/wind-farm-231-ch-py-enercon-e70-2000.php
Clamanges Villeseneux Wind Farm France,France,Please Select,48.85,4.1,10.02,"Clamanges, Villeseneux, Marne, France",Please Select,6,24,,Please Select,Séchilienne-Sidec,100,,,Séchilienne-Sidec,,,http://www.thewindpower.net/wind-farm-3349-clamanges-villeseneux-nd-nd.php
Clitourps Wind Farm France,France,Please Select,49.65,-1.37,3.3,"Clitourps, Manche, France",Please Select,5,7,,Please Select,EDF Energies Nouvelles,100,,,EDF Energies Nouvelles,,,http://www.thewindpower.net/wind-farm-90-clitourps-vestas-v47-660.php
